function,dim,variant,seed,err,feeds
F112022,20,EAO+M2,1021,46.89712789253372,0
F112022,20,EAO+M2,1022,1491.784907911764,0
F112022,20,EAO+M2,1023,1302.5590487282602,0
F112022,20,EAO+M2,1024,12.357248521116162,0
F112022,20,EAO+M2,1025,1.8622263269207906e-06,0
F112022,20,EAO+M2,1026,1093.5174632052203,0
F112022,20,EAO+M2,1027,1345.4425895388376,0
F112022,20,EAO+M2,1028,1341.106363140164,0
F112022,20,EAO+M2,1029,0.0014191498867148766,0
F112022,20,EAO+feed,1000,19.842365986003642,0
F112022,20,EAO+feed,1001,16.465014187840552,0
F112022,20,EAO+feed,1002,6.645102757792301,0
F112022,20,EAO+feed,1003,15.673277032239184,0
F112022,20,EAO+feed,1004,11.806212330513517,0
F112022,20,EAO+feed,1005,10.987253578418859,0
F112022,20,EAO+feed,1006,10.294976726118875,0
F112022,20,EAO+feed,1007,0.32652509655099493,0
F112022,20,EAO+feed,1008,10.050619122350327,0
F112022,20,EAO+feed,1009,8.593432272521568,0
F112022,20,EAO+feed,1010,0.2560191129005034,0
F112022,20,EAO+feed,1011,0.17684731487634053,0
F112022,20,EAO+feed,1012,2.3982276240549254,0
F112022,20,EAO+feed,1013,0.469386725606455,0
F112022,20,EAO+feed,1014,1.9369645572278387,0
F112022,20,EAO+feed,1015,0.9318323377392517,0
F112022,20,EAO+feed,1016,0.09371107863171346,0
F112022,20,EAO+feed,1017,9.714579130763468,0
F112022,20,EAO+feed,1018,18.966425375450854,0
F112022,20,EAO+feed,1019,0.5637381747251311,0
F112022,20,EAO+feed,1020,0.4622731601762098,0
F112022,20,EAO+feed,1021,31.410896914769182,0
F112022,20,EAO+feed,1022,0.5585268136219383,0
F112022,20,EAO+feed,1023,27.361116531382777,0
F112022,20,EAO+feed,1024,1550.5518934681959,0
F112022,20,EAO+feed,1025,0.2999656501924619,0
F112022,20,EAO+feed,1026,16.53419381408503,0
F112022,20,EAO+feed,1027,5.732673312309089,0
F112022,20,EAO+feed,1028,14.757633837331014,0
F112022,20,EAO+feed,1029,4.242319160957322,0
F112022,20,RS-EAO,1000,0.004484272347781371,0
F112022,20,RS-EAO,1001,181.1255468959871,0
F112022,20,RS-EAO,1002,5.975371095701121e-07,0
F112022,20,RS-EAO,1003,2.4710540949354254,0
F112022,20,RS-EAO,1004,3.869751708407421e-06,0
F112022,20,RS-EAO,1005,318.17013666518005,0
F112022,20,RS-EAO,1006,3.213391006695929,0
F112022,20,RS-EAO,1007,7.321173598029418e-06,0
F112022,20,RS-EAO,1008,6.910709089424927e-06,0
F112022,20,RS-EAO,1009,1494.8623428249548,0
F112022,20,RS-EAO,1010,3.343223761476111e-05,0
F112022,20,RS-EAO,1011,6.49332150715054e-06,0
F112022,20,RS-EAO,1012,5.930758093568784,0
F112022,20,RS-EAO,1013,47.75675397032501,0
F112022,20,RS-EAO,1014,22.184549951101417,0
F112022,20,RS-EAO,1015,331.7098445643678,0
F112022,20,RS-EAO,1016,1256.6561863096076,0
F112022,20,RS-EAO,1017,749.8827609441269,0
F112022,20,RS-EAO,1018,1.2983383385289926e-05,0
F112022,20,RS-EAO,1019,225.32973536838563,0
F112022,20,RS-EAO,1020,2.623191903694533e-07,0
F112022,20,RS-EAO,1021,46.89712789253372,0
F112022,20,RS-EAO,1022,1491.784907911764,0
F112022,20,RS-EAO,1023,1302.5590487282602,0
F112022,20,RS-EAO,1024,12.357248521116162,0
F112022,20,RS-EAO,1025,1.8622263269207906e-06,0
F112022,20,RS-EAO,1026,1093.5174632052203,0
F112022,20,RS-EAO,1027,1345.4425895388376,0
F112022,20,RS-EAO,1028,1341.106363140164,0
F112022,20,RS-EAO,1029,0.0014191498867148766,0
F122022,20,EAO,1000,319.3646420086093,0
F122022,20,EAO,1001,324.8794674196524,0
F122022,20,EAO,1002,256.46077445491164,0
F122022,20,EAO,1003,359.3732604743227,0
F122022,20,EAO,1004,252.86141035672472,0
F122022,20,EAO,1005,259.30064602556513,0
F122022,20,EAO,1006,260.2785249833023,0
F122022,20,EAO,1007,302.35749246333444,0
F122022,20,EAO,1008,300.125713503759,0
F122022,20,EAO,1009,332.11921749274916,0
F122022,20,EAO,1010,276.8485123733649,0
F122022,20,EAO,1011,311.180627199049,0
F122022,20,EAO,1012,258.1032182694221,0
F122022,20,EAO,1013,371.2286236010191,0
F122022,20,EAO,1014,272.8187514088395,0
F122022,20,EAO,1015,291.3560401047589,0
F122022,20,EAO,1016,296.5085795442146,0
F122022,20,EAO,1017,317.1826012907745,0
F122022,20,EAO,1018,239.37497876640964,0
F122022,20,EAO,1019,263.00984989346216,0
F122022,20,EAO,1020,259.123678704369,0
F122022,20,EAO,1021,246.02947207470652,0
F122022,20,EAO,1022,381.3079663660951,0
F122022,20,EAO,1023,356.45296312309074,0
F122022,20,EAO,1024,247.23013687552566,0
F122022,20,EAO,1025,252.43631814507853,0
F122022,20,EAO,1026,264.0591364036982,0
F122022,20,EAO,1027,265.1356865213511,0
F122022,20,EAO,1028,288.10955597008433,0
F122022,20,EAO,1029,263.17379400518666,0
F122022,20,EAO+M2,1000,386.9187176522446,0
F122022,20,EAO+M2,1001,285.7364232487789,0
F122022,20,EAO+M2,1002,266.67472851306,0
F122022,20,EAO+M2,1003,322.0627054970928,0
F122022,20,EAO+M2,1004,291.06912447483865,0
F122022,20,EAO+M2,1005,244.54110250675012,0
F122022,20,EAO+M2,1006,271.206306546208,0
F122022,20,EAO+M2,1007,442.9231461333193,0
F122022,20,EAO+M2,1008,385.7159488295888,0
F122022,20,EAO+M2,1009,376.8410731113263,0
F122022,20,EAO+M2,1010,389.2580988888076,0
F122022,20,EAO+M2,1011,311.880192141768,0
F122022,20,EAO+M2,1012,393.64098670502244,0
F122022,20,EAO+M2,1013,284.6395048453769,0
F122022,20,EAO+M2,1014,269.1136470569004,0
F122022,20,EAO+M2,1015,288.7429304341581,0
F122022,20,EAO+M2,1016,290.5085150224231,0
F122022,20,EAO+M2,1017,274.36079661043004,0
F122022,20,EAO+M2,1018,255.95358079847028,0
F122022,20,EAO+M2,1019,290.50062914421596,0
F122022,20,EAO+M2,1020,292.09902305012974,0
F122022,20,EAO+M2,1021,348.56574356603596,0
F122022,20,EAO+M2,1022,341.56216611419677,0
F122022,20,EAO+M2,1023,292.5606260299219,0
F122022,20,EAO+M2,1024,281.97540451677696,0
F122022,20,EAO+M2,1025,281.442014060769,0
F122022,20,EAO+M2,1026,289.47385180982064,0
F122022,20,EAO+M2,1027,278.2321088435747,0
F122022,20,EAO+M2,1028,288.1194140239927,0
F122022,20,EAO+M2,1029,285.58458833190934,0
F122022,20,EAO+feed,1000,319.3646420086093,0
F122022,20,EAO+feed,1001,324.8794674196524,0
F122022,20,EAO+feed,1002,256.46077445491164,0
F122022,20,EAO+feed,1003,359.3732604743227,0
F122022,20,EAO+feed,1004,252.86141035672472,0
F122022,20,EAO+feed,1005,259.30064602556513,0
F122022,20,EAO+feed,1006,260.2785249833023,0
F122022,20,EAO+feed,1007,302.35749246333444,0
F122022,20,EAO+feed,1008,300.125713503759,0
F122022,20,EAO+feed,1009,332.11921749274916,0
F122022,20,EAO+feed,1010,276.8485123733649,0
F122022,20,EAO+feed,1011,311.180627199049,0
F122022,20,EAO+feed,1012,258.1032182694221,0
F122022,20,EAO+feed,1013,371.2286236010191,0
F122022,20,EAO+feed,1014,272.8187514088395,0
F122022,20,EAO+feed,1015,291.3560401047589,0
F122022,20,EAO+feed,1016,296.5085795442146,0
F122022,20,EAO+feed,1017,317.1826012907745,0
F122022,20,EAO+feed,1018,239.37497876640964,0
F122022,20,EAO+feed,1019,263.00984989346216,0
F122022,20,EAO+feed,1020,259.123678704369,0
F122022,20,EAO+feed,1021,246.02947207470652,0
F122022,20,EAO+feed,1022,381.3079663660951,0
F122022,20,EAO+feed,1023,356.45296312309074,0
F122022,20,EAO+feed,1024,247.23013687552566,0
F122022,20,EAO+feed,1025,252.43631814507853,0
F122022,20,EAO+feed,1026,264.0591364036982,0
F122022,20,EAO+feed,1027,265.1356865213511,0
F122022,20,EAO+feed,1028,288.10955597008433,0
F122022,20,EAO+feed,1029,263.17379400518666,0
F122022,20,RS-EAO,1000,386.9187176522446,0
F122022,20,RS-EAO,1001,285.7364232487789,0
F122022,20,RS-EAO,1002,266.67472851306,0
F122022,20,RS-EAO,1003,322.0627054970928,0
F122022,20,RS-EAO,1004,291.06912447483865,1
F122022,20,RS-EAO,1005,244.54110250675012,0
F122022,20,RS-EAO,1006,271.206306546208,0
F122022,20,RS-EAO,1007,442.9231461333193,0
F122022,20,RS-EAO,1008,385.7159488295888,0
F122022,20,RS-EAO,1009,376.8410731113263,0
F122022,20,RS-EAO,1010,389.2580988888076,0
F122022,20,RS-EAO,1011,311.880192141768,0
F122022,20,RS-EAO,1012,393.64098670502244,0
F122022,20,RS-EAO,1013,284.6395048453769,0
F122022,20,RS-EAO,1014,269.1136470569004,0
F122022,20,RS-EAO,1015,288.7429304341581,0
F122022,20,RS-EAO,1016,290.5085150224231,0
F122022,20,RS-EAO,1017,274.36079661043004,0
F122022,20,RS-EAO,1018,255.95358079847028,0
F122022,20,RS-EAO,1019,290.50062914421596,0
F122022,20,RS-EAO,1020,292.09902305012974,0
F122022,20,RS-EAO,1021,348.56574356603596,0
F122022,20,RS-EAO,1022,341.56216611419677,0
F122022,20,RS-EAO,1023,292.5606260299219,0
F122022,20,RS-EAO,1024,281.97540451677696,0
F122022,20,RS-EAO,1025,281.442014060769,0
F122022,20,RS-EAO,1026,289.47385180982064,0
F122022,20,RS-EAO,1027,278.2321088435747,0
F122022,20,RS-EAO,1028,288.1194140239927,0
F122022,20,RS-EAO,1029,285.58458833190934,0
