function,dim,variant,seed,err,iters,c1_acc,c2_acc
F102022,20,c2only|orig,1008,597.5603191448954,250,0,3779
F102022,20,c2only|orig,1009,405.75382784255,250,0,4347
F102022,20,c2only|orig,1010,415.7783087868688,250,0,3934
F102022,20,c2only|orig,1011,418.4668339580753,250,0,4704
F102022,20,c2only|orig,1012,644.0928148897019,250,0,3660
F102022,20,c2only|orig,1013,417.2300081648127,250,0,1954
F102022,20,c2only|orig,1014,417.46065901199427,250,0,3751
F102022,20,c2only|orig,1015,423.2431585435306,250,0,1013
F102022,20,c2only|orig,1016,3996.0522157630294,250,0,171
F102022,20,c2only|orig,1017,4618.881534242426,250,0,185
F102022,20,c2only|orig,1018,414.07568201503045,250,0,4077
F102022,20,c2only|orig,1019,601.1804281685854,250,0,3955
F102022,20,c2only|orig,1020,405.0751813858683,250,0,4204
F102022,20,c2only|orig,1021,413.6845525914705,250,0,3702
F102022,20,c2only|orig,1022,409.4489094707342,250,0,4638
F102022,20,c2only|orig,1023,4508.5915580845385,250,0,185
F102022,20,c2only|orig,1024,550.7220827454603,250,0,2444
F102022,20,c2only|orig,1025,526.7933142139273,250,0,3872
F102022,20,c2only|orig,1026,419.86398788077577,250,0,4055
F102022,20,c2only|orig,1027,543.2407618168936,250,0,3734
F102022,20,c2only|orig,1028,405.8750854691557,250,0,4099
F102022,20,c2only|orig,1029,4523.706559579978,250,0,160
F112022,20,code3|orig,1000,19.842365986003642,166,38,3943
F112022,20,code3|orig,1001,16.465014187840552,166,34,3933
F112022,20,code3|orig,1002,6.645102757792301,166,31,3891
F112022,20,code3|orig,1003,15.673277032239184,166,28,3846
F112022,20,code3|orig,1004,11.806212330513517,166,21,3960
F112022,20,code3|orig,1005,10.987253578418859,166,30,3941
F112022,20,code3|orig,1006,10.294976726118875,166,27,3973
F112022,20,code3|orig,1007,0.32652509655099493,166,29,3865
F112022,20,code3|orig,1008,10.050619122350327,166,43,3938
F112022,20,code3|orig,1009,8.593432272521568,166,32,3932
F112022,20,code3|orig,1010,0.2560191129005034,166,26,3899
F112022,20,code3|orig,1011,0.17684731487634053,166,32,3911
F112022,20,code3|orig,1012,2.3982276240549254,166,30,3853
F112022,20,code3|orig,1013,0.469386725606455,166,28,3897
F112022,20,code3|orig,1014,1.9369645572278387,166,32,3981
F112022,20,code3|orig,1015,0.9318323377392517,166,32,3878
F112022,20,code3|orig,1016,0.09371107863171346,166,53,3784
F112022,20,code3|orig,1017,9.714579130763468,166,36,3769
F112022,20,code3|orig,1018,18.966425375450854,166,33,3953
F112022,20,code3|orig,1019,0.5637381747251311,166,31,3984
F112022,20,code3|orig,1020,0.4622731601762098,166,39,3912
F112022,20,code3|orig,1021,31.410896914769182,166,36,3954
F112022,20,code3|orig,1022,0.5585268136219383,166,31,3831
F112022,20,code3|orig,1023,27.361116531382777,166,38,3899
F112022,20,code3|orig,1024,1550.5518934681959,166,37,3913
F112022,20,code3|orig,1025,0.2999656501924619,166,25,3910
F112022,20,code3|orig,1026,16.53419381408503,166,39,3826
F112022,20,code3|orig,1027,5.732673312309089,166,34,3882
F112022,20,code3|orig,1028,14.757633837331014,166,39,3938
F112022,20,code3|orig,1029,4.242319160957322,166,32,3954
F112022,20,code3|centroid,1000,0.004484272347781371,166,2746,1914
F112022,20,code3|centroid,1001,181.1255468959871,166,2420,2133
F112022,20,code3|centroid,1002,5.975371095701121e-07,166,2774,1878
F112022,20,code3|centroid,1003,2.4710540949354254,166,2745,1889
F112022,20,code3|centroid,1004,3.869751708407421e-06,166,2785,1817
F112022,20,code3|centroid,1005,318.17013666518005,166,2569,2061
F112022,20,code3|centroid,1006,3.213391006695929,166,2727,1923
F112022,20,code3|centroid,1007,7.321173598029418e-06,166,2811,1807
F112022,20,code3|centroid,1008,6.910709089424927e-06,166,2810,1842
F112022,20,code3|centroid,1009,1494.8623428249548,166,2652,1964
F112022,20,code3|centroid,1010,3.343223761476111e-05,166,2817,1839
F112022,20,code3|centroid,1011,6.49332150715054e-06,166,2747,1822
F112022,20,code3|centroid,1012,5.930758093568784,166,2776,1867
F112022,20,code3|centroid,1013,47.75675397032501,166,1521,2637
F112022,20,code3|centroid,1014,22.184549951101417,166,2677,1968
F112022,20,code3|centroid,1015,331.7098445643678,166,2523,2105
F112022,20,code3|centroid,1016,1256.6561863096076,166,2536,2073
F112022,20,code3|centroid,1017,749.8827609441269,166,2522,2092
F112022,20,code3|centroid,1018,1.2983383385289926e-05,166,2846,1794
F112022,20,code3|centroid,1019,225.32973536838563,166,2581,2038
F112022,20,code3|centroid,1020,2.623191903694533e-07,166,2802,1837
F112022,20,code3|centroid,1021,46.89712789253372,166,2545,2040
F112022,20,code3|centroid,1022,1491.784907911764,166,2682,1960
F112022,20,code3|centroid,1023,1302.5590487282602,166,2740,1934
F112022,20,code3|centroid,1024,12.357248521116162,166,2781,1857
F112022,20,code3|centroid,1025,1.8622263269207906e-06,166,2854,1776
F112022,20,code3|centroid,1026,1093.5174632052203,166,2705,2002
F112022,20,code3|centroid,1027,1345.4425895388376,166,2601,2019
F112022,20,code3|centroid,1028,1341.106363140164,166,2679,2003
F112022,20,code3|centroid,1029,0.0014191498867148766,166,2668,1936
F112022,20,paper2|orig,1000,0.001922402436775883,250,35,3682
F112022,20,paper2|orig,1001,0.0019549039438970794,250,41,3520
F112022,20,paper2|orig,1002,0.021596915195459587,250,41,3848
F112022,20,paper2|orig,1003,0.003213012189462461,250,46,3532
F112022,20,paper2|orig,1004,0.0536864700256956,250,30,3810
F112022,20,paper2|orig,1005,0.0015002226264186902,250,39,3545
F112022,20,paper2|orig,1006,0.0046916258752389695,250,28,3666
F112022,20,paper2|orig,1007,0.0008906914090403006,250,31,3507
F112022,20,paper2|orig,1008,0.0006771184644094319,250,40,3777
F112022,20,paper2|orig,1009,0.0016951616207734332,250,36,3552
F112022,20,paper2|orig,1010,0.0031094883888727054,250,54,3566
F112022,20,paper2|orig,1011,0.00033201821679540444,250,33,3530
F112022,20,paper2|orig,1012,0.006410933837287303,250,34,3764
F112022,20,paper2|orig,1013,4.791278910175151,250,31,4010
F112022,20,paper2|orig,1014,0.0010015049606408866,250,40,3627
F112022,20,paper2|orig,1015,0.0016240665208897553,250,42,3573
F112022,20,paper2|orig,1016,0.004135651754495484,250,55,3760
F112022,20,paper2|orig,1017,0.0034267193473169755,250,35,3410
F112022,20,paper2|orig,1018,0.0010974299866575166,250,43,3362
F112022,20,paper2|orig,1019,0.002918211331234488,250,37,3565
F112022,20,paper2|orig,1020,0.0011666034602058062,250,56,3608
F112022,20,paper2|orig,1021,0.0013108151765663933,250,46,3628
F112022,20,paper2|orig,1022,0.01844232039320559,250,35,3569
F112022,20,paper2|orig,1023,0.011800013859556202,250,33,3535
F112022,20,paper2|orig,1024,0.00032223955986410147,250,33,3490
F112022,20,paper2|orig,1025,0.002317787716492603,250,41,3610
F112022,20,paper2|orig,1026,0.006304236459072854,250,41,3561
F112022,20,paper2|orig,1027,0.00046527650101779727,250,49,3457
F112022,20,paper2|orig,1028,0.001618905917439406,250,39,3809
F112022,20,paper2|orig,1029,0.002215552524830855,250,66,3653
F112022,20,paper2|centroid,1000,0.0006340414124679228,250,4522,2104
F112022,20,paper2|centroid,1001,669.1599179565997,250,3862,2298
F112022,20,paper2|centroid,1002,2.546585164964199e-10,250,4558,2037
F112022,20,paper2|centroid,1003,1.3916860552853905e-07,250,4576,2034
F112022,20,paper2|centroid,1004,1.088028511730954e-08,250,4372,2035
F112022,20,paper2|centroid,1005,238.15069306736586,250,3957,2204
F112022,20,paper2|centroid,1006,9.349605534225702e-10,250,4636,1922
F112022,20,paper2|centroid,1007,1.2096279533579946e-09,250,4658,1944
F112022,20,paper2|centroid,1008,7.09405867382884e-11,250,4581,2049
F112022,20,paper2|centroid,1009,239.8587346515901,250,3882,2330
F112022,20,paper2|centroid,1010,1.344233169220388e-09,250,4517,2068
F112022,20,paper2|centroid,1011,9.772520570550114e-10,250,4668,2004
F112022,20,paper2|centroid,1012,7.379519502137555e-05,250,4614,1997
F112022,20,paper2|centroid,1013,380.06579615344435,250,4035,2334
F112022,20,paper2|centroid,1014,51.54404246147624,250,4098,2292
F112022,20,paper2|centroid,1015,205.54044036719733,250,3926,2302
F112022,20,paper2|centroid,1016,1557.0757866362383,249,4286,1922
F112022,20,paper2|centroid,1017,19.129503182925873,250,4239,2190
F112022,20,paper2|centroid,1018,1.6278363546007313e-06,250,4518,1924
F112022,20,paper2|centroid,1019,39.02105592715816,250,4149,2182
F112022,20,paper2|centroid,1020,0.0001613536801414739,250,4478,2077
F112022,20,paper2|centroid,1021,39.70293180989893,250,4358,2104
F112022,20,paper2|centroid,1022,1183.923532389697,250,4195,2204
F112022,20,paper2|centroid,1023,3.7570410205821645,250,4528,2106
F112022,20,paper2|centroid,1024,708.5058194818134,250,4106,2343
F112022,20,paper2|centroid,1025,5.79569586989237e-07,250,4478,2073
F112022,20,paper2|centroid,1026,1557.0255631554646,250,3885,1865
F112022,20,paper2|centroid,1027,0.00013248486175143626,250,4526,2112
F112022,20,paper2|centroid,1028,456.1174224094684,250,4072,2320
F112022,20,paper2|centroid,1029,1.1214069672860205e-09,250,4492,2051
F112022,20,c2only|orig,1000,0.19060919606408788,250,0,5937
F112022,20,c2only|orig,1001,2.7292014554241177,250,0,5781
F112022,20,c2only|orig,1002,12.354680568561434,250,0,6001
F112022,20,c2only|orig,1003,9.717869927703305,250,0,5886
F112022,20,c2only|orig,1004,0.036783587411719054,250,0,5886
F112022,20,c2only|orig,1005,5.526734683742234,250,0,5716
F112022,20,c2only|orig,1006,14.21698279604243,250,0,6041
F112022,20,c2only|orig,1007,0.5632591984026476,250,0,6012
F112022,20,c2only|orig,1008,0.5267096377169764,250,0,6000
F112022,20,c2only|orig,1009,0.0385836280802323,250,0,5953
F112022,20,c2only|orig,1010,11.638946517763543,250,0,5998
F112022,20,c2only|orig,1011,0.23747547240009226,250,0,5992
F112022,20,c2only|orig,1012,8.070959484285595,250,0,6046
F112022,20,c2only|orig,1013,0.020066609022251214,250,0,5952
F112022,20,c2only|orig,1014,0.0160693276307029,250,0,6004
F112022,20,c2only|orig,1015,8.879802380310139,250,0,6017
F112022,20,c2only|orig,1016,0.04581683868627806,250,0,5812
F112022,20,c2only|orig,1017,0.3570650729393492,250,0,5964
F112022,20,c2only|orig,1018,0.2705422290932802,250,0,5898
F112022,20,c2only|orig,1019,0.023091551082870865,250,0,5938
F112022,20,c2only|orig,1020,0.14470837968701744,250,0,5933
F112022,20,c2only|orig,1021,16.17070114549597,250,0,5893
F112022,20,c2only|orig,1022,0.8015747070398902,250,0,5947
F112022,20,c2only|orig,1023,9.408936804473797,250,0,5972
F112022,20,c2only|orig,1024,1.4483191675012677,250,0,5991
F112022,20,c2only|orig,1025,9.294143312532924,250,0,5960
F112022,20,c2only|orig,1026,1.1081152941346772,250,0,5946
F112022,20,c2only|orig,1027,0.05594900628329924,250,0,5978
F112022,20,c2only|orig,1028,1557.018018120556,250,0,6061
F112022,20,c2only|orig,1029,38.641101633566905,250,0,6010
F122022,20,code3|orig,1000,319.3646420086093,166,30,2692
F122022,20,code3|orig,1001,324.8794674196524,166,29,3519
F122022,20,code3|orig,1002,256.46077445491164,166,31,2333
F122022,20,code3|orig,1003,359.3732604743227,166,45,2201
F122022,20,code3|orig,1004,252.86141035672472,166,30,3317
F122022,20,code3|orig,1005,259.30064602556513,166,40,3192
F122022,20,code3|orig,1006,260.2785249833023,166,35,3065
F122022,20,code3|orig,1007,302.35749246333444,166,59,3339
F122022,20,code3|orig,1008,300.125713503759,166,31,3101
F122022,20,code3|orig,1009,332.11921749274916,166,34,2904
F122022,20,code3|orig,1010,276.8485123733649,166,32,2981
F122022,20,code3|orig,1011,311.180627199049,166,40,3292
F122022,20,code3|orig,1012,258.1032182694221,166,37,1743
F122022,20,code3|orig,1013,371.2286236010191,166,45,3266
F122022,20,code3|orig,1014,272.8187514088395,166,35,3370
F122022,20,code3|orig,1015,291.3560401047589,166,39,3196
F122022,20,code3|orig,1016,296.5085795442146,166,43,3295
F122022,20,code3|orig,1017,317.1826012907745,166,35,2493
F122022,20,code3|orig,1018,239.37497876640964,166,31,2828
F122022,20,code3|orig,1019,263.00984989346216,166,35,2600
F122022,20,code3|orig,1020,259.123678704369,166,40,3356
F122022,20,code3|orig,1021,246.02947207470652,166,46,2703
F122022,20,code3|orig,1022,381.3079663660951,166,27,2928
F122022,20,code3|orig,1023,356.45296312309074,166,39,3137
F122022,20,code3|orig,1024,247.23013687552566,166,44,3237
F122022,20,code3|orig,1025,252.43631814507853,166,27,2893
F122022,20,code3|orig,1026,264.0591364036982,166,38,3250
F122022,20,code3|orig,1027,265.1356865213511,166,33,2680
F122022,20,code3|orig,1028,288.10955597008433,166,31,2814
F122022,20,code3|orig,1029,263.17379400518666,166,34,2836
F122022,20,code3|centroid,1000,386.9187176522446,166,1736,1570
F122022,20,code3|centroid,1001,285.7364232487789,166,1749,2082
F122022,20,code3|centroid,1002,266.67472851306,166,1098,2140
F122022,20,code3|centroid,1003,322.0627054970928,166,1579,2095
F122022,20,code3|centroid,1004,291.06912447483865,166,2620,1469
F122022,20,code3|centroid,1005,244.54110250675012,166,1716,2183
F122022,20,code3|centroid,1006,271.206306546208,166,1972,2124
F122022,20,code3|centroid,1007,442.9231461333193,166,1001,1704
F122022,20,code3|centroid,1008,385.7159488295888,166,1759,2146
F122022,20,code3|centroid,1009,376.8410731113263,166,1637,2086
F122022,20,code3|centroid,1010,389.2580988888076,166,1596,2141
F122022,20,code3|centroid,1011,311.880192141768,166,2269,1971
F122022,20,code3|centroid,1012,393.64098670502244,166,1582,2154
F122022,20,code3|centroid,1013,284.6395048453769,166,2859,1769
F122022,20,code3|centroid,1014,269.1136470569004,166,2077,2027
F122022,20,code3|centroid,1015,288.7429304341581,166,1176,2001
F122022,20,code3|centroid,1016,290.5085150224231,166,1753,1940
F122022,20,code3|centroid,1017,274.36079661043004,166,1365,1596
F122022,20,code3|centroid,1018,255.95358079847028,166,1083,2288
F122022,20,code3|centroid,1019,290.50062914421596,166,2114,2019
F122022,20,code3|centroid,1020,292.09902305012974,166,2197,1963
F122022,20,code3|centroid,1021,348.56574356603596,166,1933,1392
F122022,20,code3|centroid,1022,341.56216611419677,166,1138,2515
F122022,20,code3|centroid,1023,292.5606260299219,166,1449,2275
F122022,20,code3|centroid,1024,281.97540451677696,166,2248,1682
F122022,20,code3|centroid,1025,281.442014060769,166,1697,1937
F122022,20,code3|centroid,1026,289.47385180982064,166,1713,2050
F122022,20,code3|centroid,1027,278.2321088435747,166,1364,2210
F122022,20,code3|centroid,1028,288.1194140239927,166,1185,1820
F122022,20,code3|centroid,1029,285.58458833190934,166,572,1867
F122022,20,paper2|orig,1000,264.3557896114253,250,44,2010
F122022,20,paper2|orig,1001,272.1281389097885,250,29,1700
F122022,20,paper2|orig,1002,263.3184648901929,250,31,1845
F122022,20,paper2|orig,1003,240.7178198909305,250,45,1582
F122022,20,paper2|orig,1004,241.44177557866396,249,30,2208
F122022,20,paper2|orig,1005,290.07062387438646,250,38,1454
F122022,20,paper2|orig,1006,239.326985562353,250,33,2831
F122022,20,paper2|orig,1007,318.2581102699228,250,49,1870
F122022,20,paper2|orig,1008,281.48261986403486,250,32,3458
F122022,20,paper2|orig,1009,271.63322882709645,250,42,2227
F122022,20,paper2|orig,1010,249.25619398603476,250,37,2956
F122022,20,paper2|orig,1011,262.3234017541931,250,44,2388
F122022,20,paper2|orig,1012,349.55272475296306,250,39,1957
F122022,20,paper2|orig,1013,243.34851326920352,249,42,2645
F122022,20,paper2|orig,1014,284.3028401017232,249,34,2011
F122022,20,paper2|orig,1015,243.87963325565033,250,47,1856
F122022,20,paper2|orig,1016,239.29200705672247,250,48,2573
F122022,20,paper2|orig,1017,259.00144776703337,250,46,1874
F122022,20,paper2|orig,1018,277.5207762539103,249,57,1697
F122022,20,paper2|orig,1019,240.2577664765422,250,42,2415
F122022,20,paper2|orig,1020,410.52582126993457,250,39,1640
F122022,20,paper2|orig,1021,245.81532002601398,250,48,2250
F122022,20,paper2|orig,1022,267.90457660668335,250,28,3201
F122022,20,paper2|orig,1023,273.18272481011354,250,44,1860
F122022,20,paper2|orig,1024,241.24244470990925,250,35,3016
F122022,20,paper2|orig,1025,242.37166537723533,250,28,2204
F122022,20,paper2|orig,1026,269.94831148106323,250,35,2264
F122022,20,paper2|orig,1027,243.7892890500234,250,35,2232
F122022,20,paper2|orig,1028,250.30469488023073,250,32,2501
F122022,20,paper2|orig,1029,248.88592731889548,250,37,2141
F122022,20,paper2|centroid,1000,331.96418245350924,250,1696,1148
F122022,20,paper2|centroid,1001,300.01528620536146,250,2355,1196
F122022,20,paper2|centroid,1002,266.86509620277684,250,2908,1113
F122022,20,paper2|centroid,1003,242.3062144461287,249,2245,1420
F122022,20,paper2|centroid,1004,262.6540253729763,250,1492,985
F122022,20,paper2|centroid,1005,276.78654955569755,249,3626,1293
F122022,20,paper2|centroid,1006,309.1005044737017,249,2127,1212
F122022,20,paper2|centroid,1007,301.5048904216037,249,2458,1313
F122022,20,paper2|centroid,1008,305.5676689852726,249,4253,1561
F122022,20,paper2|centroid,1009,246.12833302774834,250,2311,1390
F122022,20,paper2|centroid,1010,247.3636316290358,250,1845,1573
F122022,20,paper2|centroid,1011,302.073831933159,250,2697,1337
F122022,20,paper2|centroid,1012,298.1972243288701,250,2799,1833
F122022,20,paper2|centroid,1013,343.7953936333615,250,1402,1730
F122022,20,paper2|centroid,1014,314.5044767605423,250,1759,1442
F122022,20,paper2|centroid,1015,253.2109970682095,250,1912,1423
F122022,20,paper2|centroid,1016,256.6999026116673,250,1479,1312
F122022,20,paper2|centroid,1017,290.2847054730173,249,2937,1605
F122022,20,paper2|centroid,1018,383.1980923483793,250,1900,1455
F122022,20,paper2|centroid,1019,315.33057331978216,250,2416,1545
F122022,20,paper2|centroid,1020,304.6657847530755,250,1102,1933
F122022,20,paper2|centroid,1021,269.4127084351312,250,2070,1554
F122022,20,paper2|centroid,1022,481.14921339711964,250,2037,1430
F122022,20,paper2|centroid,1023,249.0033761109812,250,2053,1431
F122022,20,paper2|centroid,1024,238.2850342651368,249,3419,1718
F122022,20,paper2|centroid,1025,286.4314432607571,250,2627,1105
F122022,20,paper2|centroid,1026,296.86732948029794,250,1924,2179
F122022,20,paper2|centroid,1027,262.5513406111286,250,623,1505
F122022,20,paper2|centroid,1028,249.67083703012122,250,2063,1471
F122022,20,paper2|centroid,1029,262.1369081610037,250,1676,1355
F122022,20,c2only|orig,1000,288.31093927776647,250,0,4634
F122022,20,c2only|orig,1001,245.1728562004978,250,0,4199
F122022,20,c2only|orig,1002,277.1097182582798,250,0,4745
F122022,20,c2only|orig,1003,274.66150958264643,250,0,3805
F122022,20,c2only|orig,1004,275.3419312374135,250,0,4305
F122022,20,c2only|orig,1005,250.49634724202542,250,0,4996
F122022,20,c2only|orig,1006,294.9139658504482,250,0,5508
F122022,20,c2only|orig,1007,386.590161582943,250,0,4699
F122022,20,c2only|orig,1008,270.33324849094424,250,0,5037
F122022,20,c2only|orig,1009,298.2365945899528,250,0,4135
F122022,20,c2only|orig,1010,255.11672220754417,250,0,4382
