mass_kg,smax_MPa,smax_raw_MPa,umax_mm,n_nodes,n_elem,note,status,design,mesh,sec,t1,t2,tr,hr,lr,W,rf_ratio
0.9352605917418634,724.8857400636532,724.8857400636532,2.1786592145759824,77745,46696,ok,ok,91,3.0,52.538066387176514,4.779491586890327,11.65621062035591,4.8061094906426085,36.69585419678137,55.51497594743576,73.02579536782486,0.3178720008819456
1.0031772232756166,314.21799742408047,314.21799742408047,0.4169279126077323,72398,43507,ok,ok,92,3.0,45.410651445388794,9.696982960524917,9.286645970681022,2.432947527949597,37.094927135152886,62.79977182710124,69.92398110161645,0.6705703196418851
0.8790013157427478,89.47007278979626,150.8894543446821,0.14845544500070318,76891,46887,ok,ok,93,3.0,56.0158486366272,8.608271513783007,8.20671652321918,6.903793156586134,74.30423935541069,65.10523236624604,59.9570682010382,0.6340719319947168
0.6813630087815253,337.68953716449494,337.68953716449494,1.0133669312783218,49286,29657,ok,ok,94,3.0,24.66838526725769,8.630435023768747,10.162307954489687,5.877261247941927,21.54594523325565,23.886090363697278,48.69312420759586,0.6378437491027262
0.6534191185314582,162.3210721765846,166.20265031569826,0.24636575500850705,60232,35282,ok,ok,95,3.0,31.307552814483643,8.778184069948871,7.733165454786103,2.023713268354883,78.65911628312267,63.23350175474158,50.23275101106602,0.6250390016607925
0.5308947785688293,1163.5934044518308,1163.5934044518308,3.2171959817075617,47988,28467,ok,ok,96,3.0,24.711751461029053,11.69812717090521,3.1311354129466222,7.503567730664436,37.523845725158594,29.360592339965052,45.000072231295796,0.7924473168428765
0.7930821427714558,203.43547700520165,203.43547700520165,0.4830280946120689,62530,37734,ok,ok,97,3.0,38.57373023033142,10.066735608164441,7.3071115900615,6.280286384411806,38.99537953940735,42.31720972824139,58.541738783423796,0.7704938006376678
0.44956100879351724,436.40336984195096,770.3686144149383,1.360553241812469,54753,30829,ok,ok,98,3.0,21.82134437561035,3.218662183277943,5.230247350502369,5.275282348089414,78.11294024522067,44.20556046526789,58.81967916017471,0.7466808452292502
0.9629782347637675,98.06296313976162,121.78716896055428,0.1466801581101814,86389,51815,ok,ok,99,3.0,65.02610301971436,10.361399906359335,5.667011706222203,5.169641664895613,70.53936328198682,72.46009480568279,71.79703114573947,0.4509311975761763
0.6829696218274081,301.09592664816614,301.09592664816614,0.6109190951944342,58304,34518,ok,ok,100,3.0,31.626930475234985,8.367949991784217,7.218754385371796,3.557998158986555,47.61782801707689,51.731596538132905,56.091876628579634,0.572044433831929
1.0911353851347843,126.7479107755601,175.59987212446046,0.20050819263393999,85222,51666,ok,ok,101,3.0,61.54862022399902,9.046247546230024,8.398404983339972,6.00251417084464,64.76615242009984,57.85074651256588,77.24982275245863,0.7608354440037561
0.782989824493816,933.7624451327862,933.7624451327862,3.461249294122476,67934,40130,ok,ok,102,3.0,42.10900259017944,4.3066589779677535,10.536168260732868,4.180890268966987,34.46111533585078,66.50962123938784,66.99476269414487,0.4920009735972856
0.809962762062516,292.4100210901528,292.4100210901528,0.31392366176055014,60827,36931,ok,ok,103,3.0,38.847466468811035,11.99761601760761,10.612092980664993,2.5107266107347574,35.168212210988884,71.647128809382,47.96750259357225,0.3672331163206327
